"","case_id","year2020","continuous_treat","binary_treat","withdraw_school","agri_hours_worked","cereal_consump","roots_consump","nuts_consump","vegetables_consump","meatfish_consump","fruit_consump","milk_consump","fats_consump","sugar_consump","spices_consump","days_ate","religion","own_nonagri_business","perception_food","perception_housing","perception_clothing","perception_healthcare","floods","urban","district","sdate","smonth","syear","real_annual_consump","health_consump","drugs_consump","outpatient_consump","hospitalization_consump","lat","lon","dist_road","dist_popcenter","wetness_index","annual_mean_temp","annual_precipitation","ill_2wks","year_cont","cant_feed_fam"
"75","303025710147",0,1,1,0,12,7,0,3,7,4,7,0,5,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,0,"Zomba Non-City",28,"October",2016,748400.0625,3392.27197265625,3392.27197265625,0,0,-15.420275,35.394941,8,12,13,217,1294,0,2016,1
"76","303025710157",0,1,1,0,63,7,2,3,3,2,7,5,3,7,7,5.6,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Zomba Non-City",28,"October",2016,1574134,0,0,0,0,-15.420275,35.394941,8,12,13,217,1294,0,2016,0
"77","303025710178",0,1,1,0,5,7,0,2,5,6,7,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs",0,0,"Zomba Non-City",28,"October",2016,637888.5625,0,0,0,0,-15.420275,35.394941,7,11,14,217,1294,0,2016,1
"78","303025710188",0,1,1,1,5,4,0,0,4,3,7,0,0,0,7,3.25,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,0,"Zomba Non-City",28,"October",2016,395889.1875,4917.79052734375,0,0,4917.79052734375,-15.420275,35.394941,7,11,13,218,1286,1,2016,1
"79","303025710198",0,1,1,0,7,7,0,4,7,3,7,0,5,0,7,7,"traditional",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,0,"Zomba Non-City",29,"October",2016,367859.5,5218.8798828125,5218.8798828125,0,0,-15.420275,35.394941,7,11,13,218,1286,1,2016,1
"80","303025710219",0,1,1,1,81,7,0,2,3,2,7,0,2,1,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Zomba Non-City",29,"October",2016,595236.125,3914.15991210938,3914.15991210938,0,0,-15.420275,35.394941,7,11,17,218,1286,1,2016,1
"81","303025720014",0,9,1,1,25,7,0,7,3,7,1,0,7,2,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Zomba Non-City",5,"April",2017,1352726.75,9110.6474609375,9110.6474609375,0,0,-15.432665,35.552417,24,31,36,226,1343,1,2016,1
"82","303025720016",0,9,1,0,0,7,0,0,5,2,1,0,6,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Zomba Non-City",6,"April",2017,283953.875,0,0,0,0,-15.432665,35.552417,24,31,36,226,1343,0,2016,1
"83","303025720042",0,9,1,0,39,7,0,2,7,4,0,0,5,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Zomba Non-City",5,"April",2017,405466.1875,0,0,0,0,-15.432665,35.552417,24,30,36,226,1343,1,2016,1
"84","303025720069",0,9,1,0,50,7,0,0,5,4,1,0,3,0,7,7,"islam",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,0,"Zomba Non-City",5,"April",2017,252258.890625,0,0,0,0,-15.432665,35.552417,24,30,36,226,1343,0,2016,1
"85","303025720096",0,9,1,0,23,7,5,3,7,3,2,0,7,6,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Zomba Non-City",5,"April",2017,1252014.625,0,0,0,0,-15.432665,35.552417,24,30,36,227,1345,1,2016,1
"86","303025720124",0,9,1,0,75,7,0,5,5,3,0,0,7,7,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Zomba Non-City",5,"April",2017,764991.75,0,0,0,0,-15.432665,35.552417,24,31,36,227,1345,1,2016,1
"87","303025720151",0,9,1,0,44,7,0,1,7,1,0,0,0,1,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Zomba Non-City",6,"April",2017,305943.03125,0,0,0,0,-15.432665,35.552417,23,29,14,226,1340,0,2016,1
"88","303025720179",0,9,1,0,0,7,0,3,5,3,1,0,3,0,6,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Zomba Non-City",5,"April",2017,310349.28125,88903.8984375,7809.12646484375,67078.390625,14016.380859375,-15.432665,35.552417,23,30,36,226,1336,0,2016,1
"89","303025720206",0,9,1,1,16,7,0,2,3,1,0,0,6,6,7,6.75,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Zomba Non-City",7,"April",2017,827135.5,14420.853515625,14420.853515625,0,0,-15.432665,35.552417,23,30,36,226,1336,1,2016,1
"90","303025720233",0,9,1,0,52,7,0,2,5,2,5,0,2,3,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Zomba Non-City",6,"April",2017,604105.6875,0,0,0,0,-15.432665,35.552417,23,29,15,226,1344,1,2016,1
"91","303025720261",0,9,1,0,23,7,1,1,6,2,1,0,5,2,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Zomba Non-City",6,"April",2017,352530.125,0,0,0,0,-15.432665,35.552417,24,30,36,227,1345,0,2016,1
"92","303025720288",0,9,1,0,10,7,0,2,5,3,5,0,0,0,7,5.25,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Zomba Non-City",7,"April",2017,324013.4375,6507.60546875,6507.60546875,0,0,-15.432665,35.552417,23,30,36,226,1344,0,2016,1
"93","303025720343",0,9,1,0,0,7,3,2,3,2,2,0,7,3,7,5.6,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Zomba Non-City",7,"April",2017,1024321.5625,1301.52099609375,1301.52099609375,0,0,-15.432665,35.552417,23,30,16,226,1336,1,2016,1
"94","303025720370",0,9,1,0,16,7,0,0,7,1,0,0,0,2,7,7,"islam",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Zomba Non-City",7,"April",2017,215270.859375,0,0,0,0,-15.432665,35.552417,23,29,17,226,1340,1,2016,1
"95","303025720398",0,9,1,0,17,7,0,2,7,4,0,0,4,4,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Zomba Non-City",6,"April",2017,564293.4375,50058.5,0,0,50058.5,-15.432665,35.552417,23,30,36,226,1344,0,2016,1
"96","303025720425",0,9,1,1,0,7,0,0,5,2,0,0,0,0,6,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Zomba Non-City",6,"April",2017,244794.921875,208.243362426758,104.121681213379,104.121681213379,0,-15.432665,35.552417,24,30,36,226,1347,1,2016,1
"97","303025730018",0,4,1,0,0,7,4,2,4,6,0,0,7,7,7,7,"christianity",0,"It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Zomba Non-City",27,"May",2016,1333711.5,16533.244140625,2100.31420898438,11201.6767578125,3231.25268554688,-15.465583,35.635228,31,38,36,227,1390,1,2016,0
"98","303025730037",0,4,1,0,0,7,0,0,7,5,0,0,5,1,7,6.125,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Zomba Non-City",24,"May",2016,752693.0625,42076.296875,15472.3154296875,18202.724609375,8401.2568359375,-15.465583,35.635228,31,38,36,227,1390,1,2016,1
"99","303025730055",0,4,1,1,0,7,4,1,7,3,0,0,3,1,7,5,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Zomba Non-City",26,"May",2016,799499.25,24503.666015625,3500.52392578125,21003.142578125,0,-15.465583,35.635228,30,37,36,227,1383,1,2016,1
"100","303025730094",0,4,1,0,0,7,0,0,7,3,0,0,0,3,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Zomba Non-City",25,"May",2016,833383.8125,48732.6796875,6440.9638671875,41236.171875,1055.54260253906,-15.465583,35.635228,31,37,36,227,1393,1,2016,1
"101","303025730112",0,4,1,0,66,7,2,3,7,7,1,1,7,7,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,0,"Zomba Non-City",24,"May",2016,1115118.375,35005.23828125,14002.095703125,21003.142578125,0,-15.465583,35.635228,31,37,36,227,1392,1,2016,1
"102","303025730130",0,4,1,0,75,7,5,4,5,7,1,3,7,7,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",1,0,"Zomba Non-City",25,"May",2016,1442649.5,189028.28125,0,189028.28125,0,-15.465583,35.635228,31,37,36,226,1397,1,2016,1
"103","303025730151",0,4,1,1,3,7,0,4,3,7,0,0,7,7,7,7,"christianity",1,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,0,"Zomba Non-City",26,"May",2016,1275037.125,347122.71875,26043.8984375,311546.625,9532.1953125,-15.465583,35.635228,31,37,36,227,1393,1,2016,1
"104","303025730187",0,4,1,0,6,7,3,0,4,3,2,0,3,4,5,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,0,"Zomba Non-City",27,"May",2016,520267.84375,0,0,0,0,-15.465583,35.635228,28,35,36,227,1376,0,2016,1
"105","303025730206",0,4,1,0,9,7,0,2,4,4,1,0,4,0,7,7,"islam",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Zomba Non-City",26,"May",2016,322233.46875,25483.814453125,25483.814453125,0,0,-15.465583,35.635228,29,35,36,227,1383,1,2016,1
"106","303025730226",0,4,1,0,6,7,2,2,3,4,2,0,5,2,7,6.25,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Zomba Non-City",27,"May",2016,635214.25,43460.3515625,14702.2001953125,21003.142578125,7755.0068359375,-15.465583,35.635228,30,37,36,227,1386,1,2016,1
"107","303025730244",0,4,1,0,12,7,7,1,7,3,1,0,7,4,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs",0,0,"Zomba Non-City",25,"May",2016,636652.375,7001.0478515625,7001.0478515625,0,0,-15.465583,35.635228,31,37,36,227,1390,1,2016,1
"108","303025730263",0,4,1,0,0,7,0,0,4,4,1,0,2,3,7,7,"christianity",0,"It was just adequate for household needs","It was more than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Zomba Non-City",24,"May",2016,379245.375,9661.4453125,3360.5029296875,6300.94287109375,0,-15.465583,35.635228,31,37,36,227,1390,1,2016,1
"109","303025730318",0,4,1,1,0,7,0,2,7,0,1,0,7,3,7,7,"christianity",0,"It was more than adequate for household needs","It was more than adequate for household needs","It was more than adequate for household needs","It was just adequate for household needs",1,0,"Zomba Non-City",26,"May",2016,1097630.25,160216.296875,38505.76171875,112016.765625,9693.7587890625,-15.465583,35.635228,30,37,36,227,1383,1,2016,1
"110","303025730336",0,4,1,0,0,7,0,1,2,0,1,0,3,1,7,7,"christianity",0,"It was more than adequate for household needs","It was more than adequate for household needs","It was more than adequate for household needs","It was just adequate for household needs",1,0,"Zomba Non-City",27,"May",2016,668674,67490.1015625,8681.298828125,58808.80078125,0,-15.465583,35.635228,31,37,36,227,1383,1,2016,1
"111","303025730354",0,4,1,0,40,7,0,3,5,6,3,0,7,4,7,6.57142857142857,"christianity",0,"It was more than adequate for household needs","It was less than adequate for household needs","It was more than adequate for household needs","It was less than adequate for household needs",1,0,"Zomba Non-City",24,"May",2016,867095.5,103938.625,21003.142578125,70010.4765625,12925.0107421875,-15.465583,35.635228,31,37,36,227,1386,1,2016,1
"112","303025730391",0,4,1,0,39,7,2,1,7,0,2,3,7,2,7,7,"christianity",1,"It was more than adequate for household needs","It was more than adequate for household needs","It was just adequate for household needs","It was more than adequate for household needs",1,0,"Zomba Non-City",25,"May",2016,1775726,203170.40625,39345.88671875,163824.515625,0,-15.465583,35.635228,31,37,36,227,1393,1,2016,1
"113","303025740010",0,6,1,0,8,7,0,3,7,2,3,0,5,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Zomba Non-City",4,"March",2017,392824.5625,0,0,0,0,-15.526099,35.589777,25,30,13,224,1385,0,2016,1
"114","303025740020",0,6,1,0,0,7,0,3,4,2,0,0,6,0,5,5.6,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Zomba Non-City",4,"March",2017,802090.9375,1595.03515625,1595.03515625,0,0,-15.526099,35.589777,25,30,14,224,1385,1,2016,1
"115","303025740029",0,6,1,0,0,7,0,4,5,0,0,0,0,0,7,7,"none",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Zomba Non-City",3,"March",2017,188723.890625,0,0,0,0,-15.526099,35.589777,26,30,14,224,1391,0,2016,1
